seed,team,map_mode,command_mode,stress,stress_family,mission_profile,mission_success,success_time,first_threshold_time,strict_success,strict_success_time,alive_final,reached_final,n_payload,payload_reached,attrition_rate,early_attrition_rate,cumulative_exposure,exposure_per_agent_step,early_exposure_per_agent_step,recovery_time,mean_fragmentation,max_fragmentation,mean_consensus,mean_dispersion,mean_polarization,command_reversal_rate,early_mean_consensus,early_mean_dispersion,early_reversal_rate,early_map_mse,false_safe_rate,false_danger_rate,mean_effective_map_delay,collapse_time,failure_label,matched_variant,display_team,max_steps,safe_exposure_cut,safe_exposure_scale,n_agents,reached_fraction,alive_fraction,payload_fraction,time_efficiency,exposure_safety,recovery_safety,operational_score,safe_delivery_success,degraded_outcome
1608712185,relay_rich,delayed,crowd_vector,severe,severe,full_delivery,1,56,45,1,56,11,10,2,1,0.08333333333333333,0.08333333333333333,87.6784100896091,0.13699751576501423,0.09742045565512122,0,0.0,0.0,0.5516569200779727,0.08113595348775074,0.31424012431613235,0.0,0.5516569200779727,0.08113595348775074,0.0,0.0034451453434410557,0.0,0.0,11.017543859649123,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6888888888888889,0.37728401924993527,1.0,71.80419849172132,0,1
1600543002,relay_rich,delayed,crowd_vector,severe,severe,full_delivery,1,54,44,1,54,11,10,2,1,0.08333333333333333,0.08333333333333333,73.89006905776017,0.11975700009361454,0.08210007673084463,0,0.0,0.0,0.5131313131313131,0.09179898247983154,0.33701514536842975,0.0,0.5131313131313131,0.09179898247983154,0.0,0.001443783697700089,0.0,0.0,11.054545454545455,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.7,0.4556499995744794,1.0,73.0790999940427,0,1
1794245951,relay_rich,delayed,crowd_vector,severe,severe,full_delivery,1,56,44,1,56,10,12,2,2,0.16666666666666666,0.16666666666666666,70.25752327994853,0.10470569788367888,0.07806391475549837,0,0.0,0.0,0.5516569200779726,0.08542358262288102,0.3221566054903126,0.0,0.5516569200779726,0.08542358262288102,0.0,0.00010034638104472432,0.0,0.0,8.350877192982455,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,1.0,0.8333333333333334,1.0,0.6888888888888889,0.5240650096196415,1.0,85.35913235689719,0,1
180346932,relay_rich,delayed,crowd_vector,severe,severe,full_delivery,1,56,44,1,56,11,10,2,1,0.08333333333333333,0.08333333333333333,61.22565431850992,0.0962667520731288,0.06802850479834435,0,0.0,0.0,0.5555555555555556,0.07371788490035106,0.29912660306975974,0.0,0.5555555555555556,0.07371788490035106,0.0,0.0014463842169497856,0.0,0.0,11.298245614035087,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6888888888888889,0.5624238542130509,1.0,74.39615618120494,0,1
122620408,relay_rich,delayed,crowd_vector,severe,severe,full_delivery,1,51,44,1,51,12,11,2,1,0.0,0.0,61.96211843479172,0.09929826672242263,0.0688467982608797,6,0.0,0.0,0.5363247863247863,0.0842787517024021,0.32014768153368883,0.0,0.5363247863247863,0.0842787517024021,0.0,0.0009379362272755172,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.7166666666666667,0.5486442421708062,0.7,75.14768605705794,1,0
1684234245,relay_rich,delayed,crowd_vector,severe,severe,full_delivery,1,56,43,1,56,11,11,2,1,0.08333333333333333,0.08333333333333333,63.52378182206013,0.09397009145275168,0.07058197980228903,0,0.0,0.0,0.5458089668615985,0.08264968191030635,0.31750517440155196,0.0,0.5458089668615985,0.08264968191030635,0.0,0.000699604222582771,0.0,0.0,8.491228070175438,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.9166666666666666,0.9166666666666666,0.5,0.6888888888888889,0.5728632206693105,1.0,76.54230731159255,0,1
3191052872,relay_rich,delayed,crowd_vector,severe,severe,full_delivery,1,58,46,1,58,11,11,2,1,0.08333333333333333,0.08333333333333333,96.36019936353158,0.13687528318683462,0.10706688818170175,0,0.0,0.0,0.544256120527307,0.0870893833872969,0.3244625169808341,0.0,0.544256120527307,0.0870893833872969,0.0,0.0017168119810355676,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.9166666666666666,0.9166666666666666,0.5,0.6777777777777778,0.37783962187802445,1.0,73.63419915073678,0,1
3379879990,relay_rich,delayed,crowd_vector,severe,severe,full_delivery,1,57,44,1,57,10,10,2,2,0.16666666666666666,0.16666666666666666,57.393847450441,0.09242165450956683,0.06377094161160111,6,0.0,0.0,0.5344827586206896,0.08358664231298928,0.3135981654857203,0.0,0.5344827586206896,0.08358664231298928,0.0,0.0005687909970734959,0.0,0.0,13.03448275862069,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.8333333333333334,0.8333333333333334,1.0,0.6833333333333333,0.5799015704110599,0.7,79.05195531908817,0,1
2563269435,relay_rich,delayed,crowd_vector,severe,severe,full_delivery,1,58,45,1,58,12,11,2,1,0.0,0.0,89.18489741509181,0.12596736923035567,0.09909433046121312,0,0.0,0.0,0.5442561205273069,0.08106594389383273,0.3176701769842482,0.0,0.5442561205273069,0.08106594389383273,0.0,0.0013099995783857794,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6777777777777778,0.42742104895292876,1.0,75.82833912978543,1,0
1656193885,relay_rich,delayed,crowd_vector,severe,severe,full_delivery,1,52,44,1,52,11,10,2,1,0.08333333333333333,0.08333333333333333,60.61880580599638,0.10205186162625653,0.06735422867332931,8,0.0,0.0,0.5911949685534592,0.07602745540757305,0.28910391849632255,0.0,0.5911949685534592,0.07602745540757305,0.0,0.0008577065767301005,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.7111111111111111,0.536127901698834,0.6,70.38356840156146,0,1
761622008,relay_rich,delayed,crowd_vector,severe,severe,full_delivery,1,58,45,1,58,10,9,2,1,0.16666666666666666,0.16666666666666666,81.43264931505135,0.12723851455476773,0.09048072146116817,0,0.0,0.0,0.5612052730696799,0.07075727476849747,0.2936896546398338,0.0,0.5612052730696799,0.07075727476849747,0.0,0.0030734983344322723,0.0,0.0,12.474576271186441,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.75,0.8333333333333334,0.5,0.6777777777777778,0.4216431156601467,1.0,68.7474480636865,0,1
2452260998,relay_rich,delayed,crowd_vector,severe,severe,full_delivery,1,57,45,1,57,11,11,2,2,0.08333333333333333,0.08333333333333333,93.98731420356698,0.14685517844307341,0.10443034911507443,12,0.0,0.0,0.553639846743295,0.07343961952442479,0.3136572696238085,0.0,0.553639846743295,0.07343961952442479,0.0,0.0038694927956080187,0.0,0.0,11.793103448275861,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.9166666666666666,0.9166666666666666,1.0,0.6833333333333333,0.3324764616223935,0.4,76.08800379604683,0,1
2472762119,relay_rich,delayed,crowd_vector,severe,severe,full_delivery,1,57,45,1,57,10,10,2,1,0.16666666666666666,0.16666666666666666,90.01413748377993,0.13999088255642292,0.10001570831531104,12,0.006666666666666667,0.1,0.5459770114942529,0.0789489796557896,0.3158775539982131,0.0,0.5459770114942529,0.0789489796557896,0.0,0.0007102379521606526,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.8333333333333334,0.8333333333333334,0.5,0.6833333333333333,0.363677806561714,0.4,64.02482262519734,0,1
2453869957,relay_rich,delayed,crowd_vector,severe,severe,full_delivery,1,56,44,1,56,12,12,2,2,0.0,0.0,68.84316492984658,0.10064790194422014,0.07649240547760731,6,0.0,0.0,0.5380116959064328,0.08409527173694376,0.3295038295829785,0.0,0.5380116959064328,0.08409527173694376,0.0,0.0006865682877312387,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,1.0,1.0,1.0,0.6888888888888889,0.5425095366171812,0.7,85.61735573486276,1,0
1932740125,relay_rich,delayed,crowd_vector,severe,severe,full_delivery,1,58,46,1,58,11,10,2,1,0.08333333333333333,0.08333333333333333,95.07406564894168,0.14559581263237623,0.10563785072104631,12,0.0,0.0,0.5480225988700566,0.08195149620322789,0.3073240857617637,0.0,0.5480225988700566,0.08195149620322789,0.0,0.0016960532689107705,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6777777777777778,0.3382008516710172,0.4,65.0792563678387,0,1
827424083,relay_rich,delayed,crowd_vector,severe,severe,full_delivery,1,54,44,1,54,11,11,2,1,0.08333333333333333,0.08333333333333333,63.18053019345776,0.09871957842727776,0.07020058910384196,0,0.0,0.0,0.5777777777777778,0.0812674447895895,0.3053022165035676,0.0,0.5777777777777778,0.0812674447895895,0.0,0.0008669451921496315,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.9166666666666666,0.9166666666666666,0.5,0.7,0.5512746435123739,1.0,76.41784500917322,0,1
1406943397,relay_rich,delayed,crowd_vector,severe,severe,full_delivery,1,53,44,1,53,11,10,2,1,0.08333333333333333,0.08333333333333333,70.89416637203725,0.11434542963231814,0.07877129596893027,8,0.0,0.0,0.5493827160493827,0.09946562882737595,0.33882874660422474,0.0,0.5493827160493827,0.09946562882737595,0.0,0.0011414037735186667,0.0,0.0,10.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.7055555555555555,0.4802480471258266,0.6,69.51236154865046,0,1
3545972290,relay_rich,delayed,crowd_vector,severe,severe,full_delivery,1,55,44,1,55,11,10,2,1,0.08333333333333333,0.08333333333333333,63.69316795756646,0.0969454611226278,0.07077018661951828,0,0.0,0.0,0.5734126984126985,0.08003020539437987,0.30305572000496667,0.0,0.5734126984126985,0.08003020539437987,0.0,0.0007546653368279717,0.0,0.0,9.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6944444444444444,0.5593388130789646,1.0,74.44185449421661,0,1
4287479046,relay_rich,delayed,crowd_vector,severe,severe,full_delivery,1,57,45,1,57,11,11,2,2,0.08333333333333333,0.08333333333333333,67.40649725222389,0.10532265195659982,0.07489610805802654,8,0.0,0.0,0.5402298850574713,0.08603887650811375,0.3173143731037598,0.0,0.5402298850574713,0.08603887650811375,0.0,0.00019323234761074628,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.9166666666666666,0.9166666666666666,1.0,0.6833333333333333,0.5212606729245464,0.6,80.73098275427697,0,1
3837389865,relay_rich,delayed,crowd_vector,severe,severe,full_delivery,1,54,44,1,54,12,11,2,1,0.0,0.0,64.90773653123406,0.09834505535035465,0.07211970725692674,0,0.0,0.0,0.5353535353535354,0.07972470107121962,0.31487131513307065,0.0,0.5353535353535354,0.07972470107121962,0.0,0.00025804600607402995,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.7,0.5529770211347516,1.0,77.9416782958865,1,0
3098169875,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,57,45,1,57,11,10,2,1,0.08333333333333333,0.08333333333333333,64.9564518613157,0.09510461473106252,0.07217383540146188,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028775215921968606,0.0,0.0,8.827586206896552,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6833333333333333,0.5677062966769886,1.0,74.38122148681117,0,1
3244120159,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,55,45,1,55,12,11,2,1,0.0,0.0,67.49833904616507,0.10044395691393612,0.07499815449573898,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021248976836252737,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6944444444444444,0.5434365594821086,0.6,73.71922294386061,1,0
1836484857,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,56,46,1,56,9,9,2,1,0.25,0.25,50.72743671096614,0.09156577023640097,0.056363818567740157,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028996698317266894,0.0,0.0,11.719298245614034,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.75,0.75,0.5,0.6888888888888889,0.5837919534709046,0.7,66.69530957081489,0,1
2237059836,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,56,44,1,56,11,11,2,2,0.08333333333333333,0.08333333333333333,66.01252185743336,0.10346790259785793,0.07334724650825929,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002402616142457522,0.0,0.0,11.157894736842104,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.9166666666666666,0.9166666666666666,1.0,0.6888888888888889,0.5296913518279185,0.6,80.93790114781308,0,1
162816605,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,55,45,1,55,12,11,2,1,0.0,0.0,64.21205723659655,0.0955536566020782,0.07134673026288506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002871777986755917,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6944444444444444,0.5656651972632809,1.0,78.03042387279704,1,0
2452064624,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,55,45,1,55,11,10,2,1,0.08333333333333333,0.08333333333333333,65.51259123933224,0.09956320857041373,0.07279176804370249,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002281268512903101,0.0,0.0,8.928571428571429,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6944444444444444,0.547439961043574,0.65,70.77527056572114,0,1
3073143390,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,59,47,1,59,12,12,2,2,0.0,0.0,102.54768099488916,0.14242733471512384,0.11394186777209907,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002858360901758479,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,1.0,1.0,1.0,0.6722222222222223,0.35260302402216437,0.35,79.19199789186585,0,1
3353634944,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,56,44,1,56,12,11,2,1,0.0,0.0,68.52997926478857,0.10019002816489557,0.07614442140532063,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024763990456338927,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6888888888888889,0.5445907810686565,0.6,73.64649315718341,1,0
3584066919,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,55,45,1,55,11,10,2,1,0.08333333333333333,0.08333333333333333,65.60503149333074,0.10650167450216029,0.07289447943703416,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002623771940079095,0.0,0.0,11.928571428571429,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6944444444444444,0.515901479535635,0.6,69.83373182461001,0,1
728629714,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,56,46,1,56,11,10,2,1,0.08333333333333333,0.08333333333333333,91.40648306351109,0.14062535855924782,0.10156275895945677,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029052589942383197,0.0,0.0,10.31578947368421,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6888888888888889,0.36079382473069177,0.4,65.57333576845193,0,1
2427842954,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,57,46,1,57,10,9,2,1,0.16666666666666666,0.16666666666666666,55.62364612863365,0.09255182384132055,0.061804051254037394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035661912397472115,0.0,0.0,11.03448275862069,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.75,0.8333333333333334,0.5,0.6833333333333333,0.5793098916303612,1.0,71.0436718161584,0,1
1179351206,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,56,45,1,56,12,11,2,1,0.0,0.0,76.61933752242678,0.11201657532518534,0.08513259724714087,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025123794882572032,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6888888888888889,0.49083374852188477,0.55,72.39389470152861,1,0
3312560452,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,54,47,1,54,10,9,2,1,0.16666666666666666,0.16666666666666666,82.85763594348933,0.14115440535517773,0.09206403993721037,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002359442229006239,0.0,0.0,13.163636363636364,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.75,0.8333333333333334,0.5,0.7,0.3583890665673739,0.44999999999999996,62.71744693194324,0,1
1218426668,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,56,46,1,56,10,9,2,1,0.16666666666666666,0.16666666666666666,102.02979473461046,0.1569689149763238,0.11336643859401163,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024180674625099464,0.0,0.0,9.192982456140351,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.75,0.8333333333333334,0.5,0.6888888888888889,0.28650493192580095,0.4,61.033291269183444,0,1
2908563013,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,56,46,1,56,10,10,2,1,0.16666666666666666,0.16666666666666666,88.45456627203971,0.13995975675955652,0.09828285141337746,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029151380882258596,0.0,0.0,10.035087719298245,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.8333333333333334,0.8333333333333334,0.5,0.6888888888888889,0.3638192874565612,0.4,64.11569224661409,0,1
123434025,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,59,46,1,59,9,9,2,2,0.25,0.25,85.81181124834379,0.14090609400384857,0.09534645694260421,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004861753311136659,0.0,0.0,13.266666666666667,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.75,0.75,1.0,0.6722222222222223,0.3595177545279611,0.30000000000000004,68.28880411894701,0,1
129810753,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,58,46,1,58,9,9,2,2,0.25,0.25,93.36911934838356,0.15181970625753424,0.1037434659426484,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034825114267193337,0.0,0.0,11.525423728813559,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.75,0.75,1.0,0.6777777777777778,0.30991042610211705,0.4,68.68319040987409,0,1
2378745105,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,55,44,1,55,11,11,2,1,0.08333333333333333,0.08333333333333333,62.60476528081285,0.09471220163511777,0.06956085031201428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002912888833198922,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.9166666666666666,0.9166666666666666,0.5,0.6944444444444444,0.5694899925676464,1.0,76.58397100705815,0,1
3354836680,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,55,45,1,55,11,10,2,1,0.08333333333333333,0.08333333333333333,68.07378551066125,0.10537737695148801,0.07563753945629029,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002086496651611512,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6944444444444444,0.5210119229477818,0.65,70.40527803238005,0,1
1672513519,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,56,44,1,56,11,10,2,1,0.08333333333333333,0.08333333333333333,64.73033719175793,0.09777996554646212,0.07192259687973103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003326206224393922,0.0,0.0,9.473684210526315,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6888888888888889,0.5555456111524448,1.0,74.29986077835645,0,1
3450439584,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,57,44,1,57,11,11,2,2,0.08333333333333333,0.08333333333333333,67.98672957600363,0.1028543563933489,0.07554081064000402,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002972120427663708,0.0,0.0,10.344827586206897,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.9166666666666666,0.9166666666666666,1.0,0.6833333333333333,0.5324801982120504,1.0,84.88805610830202,0,1
3411791815,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,56,46,1,56,11,10,2,1,0.08333333333333333,0.08333333333333333,101.84974031023656,0.156451213994219,0.11316637812248506,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032360718186924555,0.0,0.0,10.24561403508772,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6888888888888889,0.2888581182080955,0.35,64.06623587713557,0,1
3152228904,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,57,45,1,57,11,10,2,1,0.08333333333333333,0.08333333333333333,99.76793427656894,0.14912994660174728,0.11085326030729882,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004478750935901042,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6833333333333333,0.3221366063556942,0.4,64.94324582231306,0,1
422617243,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,57,46,1,57,12,11,2,1,0.0,0.0,103.45646240515094,0.14864434253613643,0.11495162489461216,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002835952358330174,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6833333333333333,0.3243438975630163,0.35,67.97414789921555,0,1
3962565853,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,55,44,1,55,11,11,2,1,0.08333333333333333,0.08333333333333333,67.61840664839629,0.10107385149237114,0.07513156294266254,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027646085603445707,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.9166666666666666,0.9166666666666666,0.5,0.6944444444444444,0.5405734023074039,0.65,72.67913874341477,0,1
2731553821,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,56,44,1,56,10,9,2,1,0.16666666666666666,0.16666666666666666,58.62604239533105,0.09517214674566729,0.06514004710592339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002558480732915258,0.0,0.0,12.631578947368421,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.75,0.8333333333333334,0.5,0.6888888888888889,0.5673993329742396,1.0,70.96581288386157,0,1
1967063134,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,56,46,1,56,12,11,2,1,0.0,0.0,108.98419012169285,0.15933361128902462,0.12109354457965872,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023585904572057943,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6888888888888889,0.2757563123226153,0.30000000000000004,66.88281059473884,0,1
2384872011,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,58,45,1,58,10,10,2,2,0.16666666666666666,0.16666666666666666,77.88120275436347,0.1194496974760176,0.08653466972707052,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002529820653982207,0.0,0.0,9.898305084745763,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.8333333333333334,0.8333333333333334,1.0,0.6777777777777778,0.4570468296544655,0.55,75.74310005960697,0,1
3185455434,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,58,45,1,58,11,11,2,1,0.08333333333333333,0.08333333333333333,89.47679337178722,0.12837416552623704,0.0994186593019858,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030011411624826165,0.0,0.0,8.677966101694915,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.9166666666666666,0.9166666666666666,0.5,0.6777777777777778,0.4164810657898317,0.55,69.67517936550209,0,1
1307974179,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,57,45,1,57,12,11,2,1,0.0,0.0,66.27518263071778,0.09522296354988187,0.07363909181190864,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021149682360781987,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6833333333333333,0.5671683475005369,0.65,74.37369019834084,1,0
3989404377,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,55,46,1,55,10,9,2,1,0.16666666666666666,0.16666666666666666,68.34456814202676,0.11240882918096506,0.0759384090466964,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028847834784423727,0.0,0.0,10.285714285714286,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.75,0.8333333333333334,0.5,0.6944444444444444,0.4890507764501588,0.55,65.45782198141333,0,1
806166960,relay_rich,scout_belief,autonomous,severe,severe,full_delivery,1,56,44,1,56,11,12,2,2,0.08333333333333333,0.08333333333333333,65.93255754578679,0.09855389767681134,0.07325839727309644,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027680659575411715,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,1.0,0.9166666666666666,1.0,0.6888888888888889,0.5520277378326757,0.65,83.75061055187967,0,1
789283367,relay_rich,scout_belief,crowd_vector,severe,severe,full_delivery,1,55,44,1,55,12,11,2,1,0.0,0.0,61.338735787285465,0.09127788063584147,0.06815415087476162,0,0.0,0.0,0.5654761904761905,0.08589178490071725,0.31241820538894355,0.0,0.5654761904761905,0.08589178490071725,0.0,0.003604486487097333,0.0,0.0,8.0,181,0,relay_rich_standardized,relay_rich_standardized,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6944444444444444,0.585100542564357,1.0,78.3025187070121,1,0
