team,map_mode,command_mode,stress,n,success_rate,strict_success_rate,safe_delivery_rate,mean_operational_score,degraded_rate,mean_reached_fraction,mean_payload_fraction,mean_exposure,mean_attrition,mean_early_attrition,mean_recovery,mean_fragmentation,mean_false_safe,mean_map_mse,mean_effective_map_delay,mean_consensus,mean_dispersion,reversal_rate,success_ci_low,success_ci_high,strict_success_ci_low,strict_success_ci_high,safe_delivery_ci_low,safe_delivery_ci_high,operational_score_ci_low,operational_score_ci_high
relay_rich,no_shared,autonomous,degraded,40,1.0,1.0,0.55,75.20593116071589,0.6,0.8833333333333334,0.5875,0.12340798652208355,0.041666666666666664,0.041666666666666664,2.025,0.0008519721019721019,0.0752106290174472,0.03331340305319597,4.279303156009145,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.375,0.7,73.84769302926766,76.73891559500925
relay_rich,no_shared,autonomous,severe,40,1.0,1.0,0.3,73.9017184744984,0.725,0.85625,0.55,0.1175595033372473,0.075,0.075,1.55,0.0007112794612794612,0.07514893250688706,0.03268747854193875,9.216640365258824,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.175,0.425,72.47076226720593,75.43502184290763
relay_rich,no_shared,consensus_gated,degraded,40,1.0,1.0,0.55,78.52224693531853,0.5,0.8958333333333334,0.675,0.11060635768308955,0.03958333333333333,0.03958333333333333,0.9,0.0005119047619047619,0.06705693296602387,0.03053662661974278,4.176255293405928,0.623364714953268,0.052450871845466075,0.0,1.0,1.0,1.0,1.0,0.4,0.7006249999999994,76.82140407090131,80.43333498905882
relay_rich,no_shared,consensus_gated,severe,40,0.975,0.975,0.2,73.20414236468811,0.8,0.8541666666666666,0.5875,0.12215712791998054,0.09166666666666666,0.09166666666666666,2.45,0.0005260942760942761,0.07369748622589531,0.0335049045628026,9.149812336905526,0.538205290433511,0.08260205150323133,0.012673611111111111,0.925,1.0,0.925,1.0,0.09937500000000005,0.325,71.51444852576218,74.65778217051204
relay_rich,no_shared,crowd_vector,degraded,40,1.0,1.0,0.475,76.5072441422506,0.575,0.8979166666666666,0.625,0.12157148093923656,0.04791666666666666,0.04791666666666666,1.45,0.0,0.07685405188246097,0.03313410600681782,4.32380670524273,0.6301411948346815,0.05140633146401592,0.0,1.0,1.0,1.0,1.0,0.325,0.6256249999999994,74.52642260292512,78.60700075263365
relay_rich,no_shared,crowd_vector,severe,40,1.0,1.0,0.375,75.02377900313945,0.725,0.8770833333333334,0.6125,0.12615252042685615,0.07291666666666666,0.07291666666666666,1.475,0.001714045214045214,0.07623421717171716,0.03396321509631459,8.910888510860596,0.5439203386379361,0.07958827874342346,0.0,1.0,1.0,1.0,1.0,0.225,0.525,73.11132962939803,76.8580272538644
relay_rich,no_shared,stale_hold,degraded,40,0.95,0.95,0.575,74.56986365343536,0.5,0.8895833333333334,0.5625,0.11538428544601569,0.04583333333333333,0.04375,2.475,0.00048051948051948054,0.07601175900418325,0.03261514839483255,4.315720456444141,0.6236482735605198,0.05199121956384397,0.02185714285714286,0.875,1.0,0.875,1.0,0.4,0.725,72.17004015332034,76.95986112264426
relay_rich,no_shared,stale_hold,severe,40,0.975,0.975,0.375,75.12422236293807,0.675,0.8645833333333334,0.625,0.11150944223319532,0.08125,0.08125,2.15,0.0010674603174603175,0.07094899436282012,0.03144534871319417,9.338308268457304,0.5395423245826811,0.08064297999079466,0.005555555555555555,0.925,1.0,0.9243750000000001,1.0,0.225,0.525,73.33365486630511,76.90355513422219
relay_rich,scout_belief,autonomous,degraded,40,1.0,1.0,0.5,74.56733609910566,0.575,0.8895833333333334,0.6125,0.12444225812516492,0.05,0.05,4.075,0.0,0.0,0.003067870198561331,4.3959311502349205,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.35,0.65,72.5835855714734,76.7349594708511
relay_rich,scout_belief,autonomous,severe,40,0.95,0.95,0.2,72.63425226434906,0.85,0.8541666666666666,0.6375,0.12077167076657824,0.1,0.09791666666666667,4.675,6.17283950617284e-05,0.0,0.003158432807422895,9.791919342504642,0.0,0.0,0.0,0.875,1.0,0.875,1.0,0.075,0.325,70.27508463218113,74.8290567176266
relay_rich,scout_belief,consensus_gated,degraded,40,1.0,1.0,0.45,74.05973337102861,0.625,0.88125,0.575,0.12549585655050255,0.05,0.05,3.175,0.0001666666666666667,0.0,0.004041631977184478,4.367368313023939,0.6476703099009764,0.051993454102830905,0.0,1.0,1.0,1.0,1.0,0.3,0.6,71.76930742418897,75.91918013168168
relay_rich,scout_belief,consensus_gated,severe,40,1.0,1.0,0.225,74.16908248286451,0.8,0.85,0.6,0.11742195780895451,0.09375,0.09375,1.8,0.0005185185185185185,0.0,0.003871583048952222,9.385364626780158,0.5590723581319306,0.08325475614910907,0.0,1.0,1.0,1.0,1.0,0.1,0.35,72.4674344480199,75.98287252590507
