seed,team,map_mode,command_mode,stress,stress_family,mission_profile,policy,mission_success,success_time,first_threshold_time,strict_success,strict_success_time,alive_final,reached_final,n_payload,payload_reached,attrition_rate,early_attrition_rate,cumulative_exposure,exposure_per_agent_step,early_exposure_per_agent_step,recovery_time,mean_fragmentation,fragmentation_mean,max_fragmentation,lambda2_ctrl_mean,lambda2_ctrl_min,lambda2_ctrl_final,lambda2_post_mean,lambda2_per_alive_mean,lambda2_ctrl_n_steps,eigengap_mean,eigengap_min,eigengap_p01,lambda2_low_population_steps,lambda2_degenerate_steps,mean_consensus,mean_dispersion,mean_polarization,command_reversal_rate,early_mean_consensus,early_mean_dispersion,early_reversal_rate,early_map_mse,false_safe_rate,false_danger_rate,mean_effective_map_delay,collapse_time,failure_label,n_agents,reached_fraction,alive_fraction,payload_fraction,time_efficiency,exposure_safety,recovery_safety,operational_score,safe_delivery_success,degraded_outcome
1444131909,relay_mid,delayed,crowd_vector,severe,severe,full_delivery,baseline,1,55,46,1,55,11,11,2.0,1,0.08333333333333333,0.08333333333333333,90.5213656550891,0.1396934655171128,0.10057929517232123,9,0.0071428571428571435,0.0071428571428571435,0.1,7.4593809969997595,3.01320239120562,9.870601609944746,7.4593809969997595,0.6412597462260224,56,0.8523851150690488,0.1520085774552946,0.179916844500087,0,0,0.5595238095238095,0.0822721378878766,0.3150267102256593,0.0,0.5595238095238095,0.0822721378878766,0.0,0.0012039180022464784,0.0,0.0,12.0,181,0,12.0,0.9166666666666666,0.9166666666666666,0.5,0.6944444444444444,0.3650297021949418,0.55,69.2215269418403,0,1
3233440160,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,56,47,1,56,12,11,2.0,1,0.0,0.0,87.85389942021905,0.12844137342137288,0.0976154438002434,9,0.0,0.0,0.0,8.319994285831896,4.093404362363566,10.542683094753508,8.319994285831896,0.6933328571526581,57,1.0757612339706604,0.1790729908227462,0.20118480988115053,0,0,0.6237816764132554,0.05166725103463303,0.24735093501686953,0.0,0.6237816764132554,0.05166725103463303,0.0,0.00016656369557566068,0.0,0.0,6.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6888888888888889,0.416175575357396,0.55,71.34868027722577,1,1
3233441169,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,55,45,1,55,11,10,2.0,1,0.08333333333333333,0.08333333333333333,75.09025802601717,0.11274813517419995,0.08343362002890796,0,0.0,0.0,0.0,7.996187835459499,3.821521002295164,8.597592071090581,7.9807856568893,0.6715927812737107,56,0.9864562900462988,0.05429624514984788,0.0820177788205684,0,0,0.628968253968254,0.05525926788431291,0.2488322462526905,0.0,0.628968253968254,0.05525926788431291,0.0,0.00012071188802578496,0.0,0.0,6.178571428571429,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.6944444444444444,0.48750847648090934,1.0,73.43622978184385,0,1
3233442178,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,57,53,1,57,11,11,2.0,2,0.08333333333333333,0.08333333333333333,86.9505912122822,0.13234488768992725,0.09661176801364689,11,0.0,0.0,0.0,7.667522953574341,3.3167890418055084,10.012145194166818,7.667522953574341,0.6705992428179977,58,1.887780042039321,0.1844809200462123,0.18953066246458486,0,0,0.6436781609195402,0.05833582705032256,0.24807206380894445,0.0,0.6436781609195402,0.05833582705032256,0.0,0.00018622992420150853,0.0,0.0,6.0,181,0,12.0,0.9166666666666666,0.9166666666666666,1.0,0.6833333333333333,0.39843232868214884,0.44999999999999996,77.51138593488342,0,1
3233443187,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,55,46,1,55,12,12,2.0,2,0.0,0.0,64.93286804455731,0.09662629173297219,0.07214763116061923,0,0.0,0.0,0.0,8.12558024652793,3.95114068830867,10.662664055594908,8.12558024652793,0.6771316872106607,56,1.1565312142202393,0.023821800032099105,0.07148245152776928,0,0,0.6448412698412699,0.050113445777491224,0.23562296354737566,0.0,0.6448412698412699,0.050113445777491224,0.0,0.000422622025480297,0.0,0.0,6.0,181,0,12.0,1.0,1.0,1.0,0.6944444444444444,0.5607895830319446,1.0,88.96216527355833,1,0
3233444196,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,56,54,1,56,11,11,2.0,2,0.08333333333333333,0.08333333333333333,83.61921883600348,0.13004544142457775,0.09291024315111499,0,0.0,0.0,0.0,8.23907702924065,4.266587662559104,9.821626292114457,8.23907702924065,0.7250960617796642,57,1.52194506657994,0.164277708319295,0.18528482836083035,0,0,0.6296296296296297,0.05435210080791589,0.2552642073048476,0.0,0.6296296296296297,0.05435210080791589,0.0,0.0004892565078188245,0.0,0.0,6.0,181,0,12.0,0.9166666666666666,0.9166666666666666,1.0,0.6888888888888889,0.40888435716101024,1.0,83.24660322247635,0,1
3233445205,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,58,45,1,58,12,12,2.0,2,0.0,0.0,99.3834785210126,0.14037214480369012,0.11042608724556956,0,0.0,0.0,0.0,8.303641745210669,4.180898760668782,10.609265279024257,8.303641745210669,0.6919701454342221,59,0.9142609698605818,0.046878082896324,0.06554643925187552,0,0,0.6572504708097928,0.04899152158307212,0.23492404534153694,0.0,0.6572504708097928,0.04899152158307212,0.0,0.0010376742325228499,0.0,0.0,6.0,181,0,12.0,1.0,1.0,1.0,0.6777777777777778,0.36194479634686305,1.0,85.91167159330053,1,1
3233446214,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,57,45,1,57,12,11,2.0,1,0.0,0.0,75.09122515552865,0.10788969131541472,0.08343469461725406,0,0.0,0.0,0.0,7.993529499648749,3.8377170751524723,9.880211965076276,7.993529499648749,0.6661274583040624,58,0.998063475339935,0.08035562486582215,0.09328694315695396,0,0,0.6245210727969347,0.05831466766273775,0.24984841583061412,0.0,0.6245210727969347,0.05831466766273775,0.0,0.00012102748842003435,0.0,0.0,6.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6833333333333333,0.5095923122026604,1.0,77.06762570417057,1,0
3233447223,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,57,46,1,57,11,10,2.0,1,0.08333333333333333,0.08333333333333333,94.58755795373234,0.13788273754188388,0.10509728661525816,0,0.0,0.0,0.0,7.008422467878978,3.033225084086367,9.227823050689452,6.996324217185135,0.59332840599445,58,1.374306437396853,0.3331779589974442,0.39551882028385515,0,0,0.6743295019157087,0.04514669002035738,0.21852800346051413,0.0,0.6743295019157087,0.04514669002035738,0.0,0.000942102133878274,0.0,0.0,6.310344827586207,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.6833333333333333,0.3732602839005278,1.0,71.65897730794072,0,1
3233448232,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,54,46,1,54,12,11,2.0,1,0.0,0.0,62.39012254793759,0.09453048870899634,0.06932235838659732,0,0.0,0.0,0.0,7.835014108040039,3.663504995349138,10.59910972352858,7.835014108040039,0.6529178423366699,55,1.1637110200872376,0.022472752275747965,0.05423220293028948,0,0,0.6404040404040404,0.05299337940038835,0.24274902239891868,0.0,0.6404040404040404,0.05299337940038835,0.0,0.0004902790336133524,0.0,0.0,6.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.7,0.570315960413653,1.0,78.18442344579113,1,0
3233449241,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,55,46,1,55,12,11,2.0,1,0.0,0.0,100.84542999332001,0.1500676041567262,0.11205047777035557,11,0.0,0.0,0.0,8.413565517906289,4.325234628453243,10.177236339363738,8.413565517906289,0.701130459825524,56,1.6841503758999816,0.0030108869786324988,0.030205678745058775,0,0,0.638888888888889,0.0531307930063165,0.2549442179437421,0.0,0.638888888888889,0.0531307930063165,0.0,0.0005023531239302363,0.0,0.0,6.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6944444444444444,0.31787452656033544,0.44999999999999996,69.0613544829558,0,1
3233450250,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,56,45,1,56,12,11,2.0,1,0.0,0.0,63.74763840331525,0.09319830175923283,0.07083070933701695,0,0.0,0.0,0.0,8.687772347983495,4.5584549101363985,10.66675140694187,8.687772347983495,0.7239810289986244,57,0.814375988329661,0.14067853125411567,0.14177117932526379,0,0,0.6510721247563351,0.050734929175887435,0.2325917135211154,0.0,0.6510721247563351,0.050734929175887435,0.0,0.0003697850206373151,0.0,0.0,6.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6888888888888889,0.5763713556398509,1.0,78.09142120118014,1,0
3233451259,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,55,45,1,55,12,11,2.0,1,0.0,0.0,69.94212275470299,0.10408053981354612,0.07771346972744778,0,0.0,0.0,0.0,8.087108627012205,3.8380425598687875,10.396560580674107,8.087108627012205,0.6739257189176838,56,0.9111064867546593,0.0467598630333903,0.09631867178929072,0,0,0.6726190476190477,0.04652165532968754,0.23176906655260998,0.0,0.6726190476190477,0.04652165532968754,0.0,0.000416698784604562,0.0,0.0,6.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6944444444444444,0.5269066372111539,1.0,77.48780403206726,1,0
3233452268,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,57,52,1,57,11,11,2.0,2,0.08333333333333333,0.08333333333333333,95.19755689901608,0.14874618265471262,0.10577506322112898,12,0.0,0.0,0.0,7.968440783172785,3.975746356005568,9.661838619394088,7.952118590114063,0.720220805198508,58,1.5154887688082992,0.19731435914124162,0.19812947892227997,0,0,0.6360153256704981,0.051689749647985235,0.24394308217123442,0.0,0.6360153256704981,0.051689749647985235,0.0,0.001108395311554174,0.0,0.0,6.0,181,0,12.0,0.9166666666666666,0.9166666666666666,1.0,0.6833333333333333,0.3238809879331245,0.4,75.96766716439707,0,1
3233453277,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,58,46,1,58,12,12,2.0,2,0.0,0.0,78.79138717841977,0.11128727002601663,0.08754598575379974,0,0.0,0.0,0.0,8.1879441331456,4.059977637690487,10.83525818098932,8.1879441331456,0.6823286777621332,59,1.1140735444473053,0.08312942263111722,0.11918145335979137,0,0,0.6365348399246703,0.051689294381331845,0.2372436196861759,0.0,0.6365348399246703,0.051689294381331845,0.0,0.00021268546468192285,0.0,0.0,6.0,181,0,12.0,1.0,1.0,1.0,0.6777777777777778,0.49414877260901535,1.0,87.76252726097066,1,0
3233454286,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,58,45,1,58,12,11,2.0,1,0.0,0.0,72.05635773094787,0.1017745165691354,0.08006261970105319,0,0.0,0.0,0.0,7.9809757772721355,3.8130070873297073,10.145792910686849,7.9809757772721355,0.6650813147726778,59,0.94267979845466,0.021026440712425654,0.05298987778840526,0,0,0.655367231638418,0.0529522825660547,0.2353952297129866,0.0,0.655367231638418,0.0529522825660547,0.0,7.95910788018749e-05,0.0,0.0,6.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6777777777777778,0.5373885610493845,1.0,77.36788429913581,1,0
3233455295,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,58,44,1,58,12,12,2.0,2,0.0,0.0,66.8933380538982,0.09448211589533645,0.074325931170998,0,0.0,0.0,0.0,7.871918640409403,3.5833995703851502,10.620641263890693,7.871918640409403,0.655993220034117,59,0.9279014649056659,0.11006215514406037,0.11249021511898129,0,0,0.6233521657250471,0.0561850506046674,0.25385375141893013,0.0,0.6233521657250471,0.0561850506046674,0.0,0.00014000927051781498,0.0,0.0,6.0,181,0,12.0,1.0,1.0,1.0,0.6777777777777778,0.5705358368393798,1.0,88.83194616019577,1,0
3233456304,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,56,45,1,56,11,11,2.0,1,0.08333333333333333,0.08333333333333333,68.86131605856906,0.10262491215882125,0.07651257339841007,0,0.0,0.0,0.0,7.862727813510594,3.7595570748237632,9.675631266849342,7.857044599809438,0.6680489653679043,57,1.2052048497515362,0.057497503887448786,0.11957982258999358,0,0,0.6140350877192983,0.059821512217364065,0.2514488526042118,0.0,0.6140350877192983,0.059821512217364065,0.0,9.703251363844513e-05,0.0,0.0,6.0,181,0,12.0,0.9166666666666666,0.9166666666666666,0.5,0.6888888888888889,0.5335231265508125,1.0,75.99154599393358,0,1
3233457313,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,57,46,1,57,12,11,2.0,1,0.0,0.0,93.61335486732119,0.13450194664845,0.104014838741468,0,0.0,0.0,0.0,8.43468978549172,4.17855288505228,10.320515308599193,8.43468978549172,0.7028908154576434,58,0.8804393489517327,0.060723122483235414,0.06606339233221609,0,0,0.6532567049808429,0.0472299297099889,0.22677368278074775,0.0,0.6532567049808429,0.0472299297099889,0.0,0.0008417584439798324,0.0,0.0,6.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6833333333333333,0.38862751523431815,1.0,75.37411854661377,1,0
3233458322,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,56,45,1,56,12,11,2.0,1,0.0,0.0,64.38663248503303,0.09413250363308923,0.07154070276114781,0,0.0,0.0,0.0,7.224856268559995,3.2147807694910293,10.591371313892614,7.224856268559995,0.6020713557133328,57,1.6365113481856821,0.13405437679499776,0.15332711787523173,0,0,0.6257309941520467,0.05143664996666139,0.2408203386468841,0.0,0.6257309941520467,0.05143664996666139,0.0,0.00041806195239334085,0.0,0.0,6.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6888888888888889,0.5721249834859581,1.0,78.03197199102563,1,0
3233459331,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,55,45,1,55,11,11,2.0,1,0.08333333333333333,0.08333333333333333,90.89650178948864,0.1402723793047664,0.10099611309943182,10,0.0,0.0,0.0,8.799309939107491,4.969446155222737,9.827214566448427,8.799309939107491,0.7553296022652718,56,0.7913905111280969,0.05116187213683787,0.09347791196867856,0,0,0.6230158730158729,0.05298992636246041,0.2551519540905319,0.0,0.6230158730158729,0.05298992636246041,0.0,0.00021418651160641074,0.0,0.0,6.0,181,0,12.0,0.9166666666666666,0.9166666666666666,0.5,0.6944444444444444,0.36239827588742546,0.5,68.68468697353507,0,1
3233460340,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,55,45,1,55,11,10,2.0,1,0.08333333333333333,0.08333333333333333,70.71580795818181,0.10862643311548666,0.07857311995353534,0,0.0,0.0,0.0,8.16738791889895,4.189208553689593,9.462097952313995,8.162772588489608,0.6984670340077599,56,1.178741386659091,0.05475109599712624,0.12043977767801844,0,0,0.6547619047619045,0.04863698083456721,0.2319056969192972,0.0,0.6547619047619045,0.04863698083456721,0.0,7.825144055294516e-05,0.0,0.0,6.714285714285714,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.6944444444444444,0.506243485838697,1.0,73.69851991285287,0,1
3233461349,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,56,45,1,56,11,11,2.0,1,0.08333333333333333,0.08333333333333333,62.52218814759306,0.09458727405082158,0.06946909794177007,0,0.0,0.0,0.0,8.192119897095507,4.204586294031015,9.661375080403086,8.195102164487615,0.7022728404362834,57,1.1310954645024318,0.09010787175549595,0.09615434843117499,0,0,0.6257309941520467,0.05680972931677366,0.2549316554479624,0.0,0.6257309941520467,0.05680972931677366,0.0,0.0003120151181558501,0.0,0.0,6.0,181,0,12.0,0.9166666666666666,0.9166666666666666,0.5,0.6888888888888889,0.5700578452235383,1.0,76.50303205535175,0,1
3233462358,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,56,45,1,56,11,12,2.0,2,0.08333333333333333,0.08333333333333333,75.6107802551048,0.11070392423880644,0.08401197806122755,0,0.0,0.0,0.0,8.273632426098416,3.995700866239422,10.88463564651349,8.256568789155114,0.6894693688415348,57,1.127519366551995,0.04913148387921673,0.058943776532995214,0,0,0.6549707602339182,0.05349319477489173,0.2383359800707567,0.0,0.6549707602339182,0.05349319477489173,0.0,0.00012397519872555266,0.0,0.0,6.0,181,0,12.0,1.0,0.9166666666666666,1.0,0.6888888888888889,0.4968003443690616,1.0,86.47742704338907,0,1
3233463367,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,56,46,1,56,11,10,2.0,1,0.08333333333333333,0.08333333333333333,85.75077437800445,0.13071764386890922,0.09527863819778272,10,0.0,0.0,0.0,7.616447688401398,3.4608186004199535,9.27777086422063,7.616447688401398,0.6560444759157888,57,1.4331979907855383,0.07091161295569037,0.12754721265672886,0,0,0.6393762183235867,0.05485439296353777,0.2443040050120325,0.0,0.6393762183235867,0.05485439296353777,0.0,0.0002505975582874551,0.0,0.0,6.947368421052632,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.6888888888888889,0.40582889150495816,0.5,67.20382670329165,0,1
3233464376,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,57,45,1,57,11,11,2.0,1,0.08333333333333333,0.08333333333333333,96.36538127839763,0.1429753431430232,0.10707264586488627,0,0.0,0.0,0.0,7.771179291860627,3.8582453226951303,9.783732695724428,7.771179291860627,0.6668290737214694,58,1.2963569747305406,0.2023933183706479,0.20364460556478214,0,0,0.6091954022988505,0.058816185141037966,0.2628475906711279,0.0,0.6091954022988505,0.058816185141037966,0.0,0.0007040415132942723,0.0,0.0,6.0,181,0,12.0,0.9166666666666666,0.9166666666666666,0.5,0.6833333333333333,0.3501120766226218,1.0,73.33490240605003,0,1
3233465385,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,56,45,1,56,12,11,2.0,1,0.0,0.0,63.41392064109808,0.09271041029400304,0.07045991182344231,0,0.0,0.0,0.0,7.7107661234478435,3.4849233383868614,9.920638012373859,7.7107661234478435,0.6425638436206537,57,1.0259835002450448,0.09217577711298475,0.10064872902241774,0,0,0.6159844054580897,0.053505973753613614,0.253512297196983,0.0,0.6159844054580897,0.053505973753613614,0.0,0.0004337689257363346,0.0,0.0,6.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6888888888888889,0.578589044118168,1.0,78.12246883987657,1,0
3233466394,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,56,45,1,56,12,12,2.0,2,0.0,0.0,65.9279008664597,0.09638581998020423,0.07325322318495521,0,0.0,0.0,0.0,8.107369282074439,3.732946557997228,10.660878197753936,8.107369282074439,0.6756141068395364,57,0.9000919276023163,0.16421656682898522,0.16544077254406653,0,0,0.6627680311890837,0.04882707530965454,0.23285523128504837,0.0,0.6627680311890837,0.04882707530965454,0.0,0.00044481703035202294,0.0,0.0,6.0,181,0,12.0,1.0,1.0,1.0,0.6888888888888889,0.5618826364536171,1.0,88.88857913257286,1,0
3233467403,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,54,53,1,54,10,10,2.0,1,0.16666666666666666,0.16666666666666666,75.71772950802618,0.12134251523722145,0.08413081056447354,9,0.0,0.0,0.0,8.922834417955844,5.303695555970693,8.468690268048583,8.91426973659012,0.7789091845324634,55,0.6732872773531305,0.03424541158370609,0.05024391613269245,0,0,0.6525252525252523,0.05034646491868372,0.23695154004958044,0.0,0.6525252525252523,0.05034646491868372,0.0,0.00031830691590169625,0.0,0.0,6.0,181,0,12.0,0.8333333333333334,0.8333333333333334,0.5,0.7,0.44844311255808433,0.55,66.97820357581318,0,1
3233468412,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,57,52,1,57,11,10,2.0,1,0.08333333333333333,0.08333333333333333,98.53759964305074,0.14862383053250489,0.10948622182561193,0,0.0,0.0,0.0,8.30554710487285,4.030596496298514,9.694103550103815,8.30554710487285,0.7191647190529262,58,0.8439403882408848,0.11590844934475619,0.11899041515813993,0,0,0.6455938697318008,0.052645732370195944,0.24883575611166917,0.0,0.6455938697318008,0.052645732370195944,0.0,0.0009016104379889453,0.0,0.0,6.0,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.6833333333333333,0.32443713394315965,1.0,70.97545320853756,0,1
3233469421,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,56,44,1,56,12,12,2.0,2,0.0,0.0,62.84325410719958,0.09187610249590582,0.06982583789688841,0,0.0,0.0,0.0,8.05523694847801,3.8210901723623802,10.630425429012943,8.05523694847801,0.6712697457065009,57,0.9174425447077728,0.15706200799500714,0.17859826290447336,0,0,0.6471734892787524,0.050083929434986935,0.23261320395318846,0.0,0.6471734892787524,0.050083929434986935,0.0,0.0004222621984734869,0.0,0.0,6.0,181,0,12.0,1.0,1.0,1.0,0.6888888888888889,0.5823813522913373,1.0,89.17556115430094,1,0
3233470430,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,55,46,1,55,12,11,2.0,1,0.0,0.0,63.48367583314647,0.09446975570408701,0.07053741759238497,0,0.0,0.0,0.0,8.230812540388177,3.7677056218360487,10.098829042257956,8.230812540388177,0.6859010450323481,56,0.8762183957702643,0.17038508027819965,0.17266313531135163,0,0,0.6884920634920635,0.04592335632323018,0.21514694450106867,0.0,0.6884920634920635,0.04592335632323018,0.0,0.0002864158222410405,0.0,0.0,6.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6944444444444444,0.5705920195268772,1.0,78.09939938448738,1,0
3233471439,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,55,45,1,55,12,12,2.0,2,0.0,0.0,63.685665699893455,0.09477033586293669,0.0707618507776594,0,0.0,0.0,0.0,7.969100646018753,3.7738692004547456,10.964728063220049,7.969100646018753,0.6640917205015627,56,1.1034746847850583,0.1721923179268341,0.18251444512879172,0,0,0.6329365079365079,0.05137654657050602,0.23664707355097564,0.0,0.6329365079365079,0.05137654657050602,0.0,0.0004189238906303234,0.0,0.0,6.0,181,0,12.0,1.0,1.0,1.0,0.6944444444444444,0.5692257460775605,1.0,89.08027155619695,1,0
3233472448,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,54,45,1,54,11,10,2.0,1,0.08333333333333333,0.08333333333333333,70.94668450963377,0.1163060401797275,0.07882964945514863,0,0.0,0.0,0.0,7.119028779150942,3.29804932486769,8.496529773908211,7.102309501693351,0.6379926723914882,55,1.2713066018331052,0.12407115336674401,0.16444674797736253,0,0,0.6505050505050504,0.05400073236649245,0.23825595134445654,0.0,0.6505050505050504,0.05400073236649245,0.0,0.00038715498248903404,0.0,0.0,7.781818181818182,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.7,0.47133618100123864,1.0,73.29870653401733,0,1
3233473457,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,56,44,1,56,11,12,2.0,2,0.08333333333333333,0.08333333333333333,65.08643874820173,0.09557479992393793,0.0723182652757797,0,0.0,0.0,0.0,8.40142361812481,4.494360003552061,9.790176340360361,8.387011275238702,0.7026932705553163,57,0.9545321938191749,0.018530503394606157,0.04367482226747704,0,0,0.6393762183235866,0.049830179184183844,0.23738087106439282,0.0,0.6393762183235866,0.049830179184183844,0.0,0.0004065108150530272,0.0,0.0,6.0,181,0,12.0,1.0,0.9166666666666666,1.0,0.6888888888888889,0.5655690912548277,1.0,87.4401894997898,0,1
3233474466,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,56,52,1,56,11,10,2.0,1,0.08333333333333333,0.08333333333333333,67.30548326183064,0.10483720134241534,0.07478387029092294,0,0.0,0.0,0.0,7.91614934687493,3.706963144181241,9.6018573449406,7.91614934687493,0.6969858065339166,57,1.7312243639562026,0.17884106683473178,0.19262788716629062,0,0,0.6198830409356725,0.05358949310949108,0.25149057778769873,0.0,0.6198830409356725,0.05358949310949108,0.0,8.236309435754279e-05,0.0,0.0,6.0,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.6888888888888889,0.5234672666253848,1.0,73.85076395497762,0,1
3233475475,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,55,45,1,55,12,11,2.0,1,0.0,0.0,68.31771818535093,0.10166327110915316,0.07590857576150103,0,0.0,0.0,0.0,7.892372210966416,3.8859233047431108,9.625909225471577,7.892372210966416,0.6576976842472012,56,1.0897946367175546,0.18506187712262978,0.187712501245674,0,0,0.628968253968254,0.050703649843330714,0.23491755257236832,0.0,0.628968253968254,0.050703649843330714,0.0,8.039135131139169e-05,0.0,0.0,6.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6944444444444444,0.537894222231122,1.0,77.64163022234682,1,0
3233476484,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,54,46,1,54,12,11,2.0,1,0.0,0.0,73.95660528359628,0.11205546255090344,0.08217400587066252,8,0.0,0.0,0.0,8.391358326834856,3.9991142947705383,10.297735036266884,8.391358326834856,0.6992798605695713,55,0.8394651226852077,0.10408529835883762,0.11020779143962883,0,0,0.6585858585858585,0.04640455923152633,0.22715997459156412,0.0,0.6585858585858585,0.04640455923152633,0.0,0.00043474003534823197,0.0,0.0,6.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.7,0.4906569884049844,0.6,73.06919783766976,1,1
3233477493,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,54,45,1,54,11,9,2.0,1,0.08333333333333333,0.08333333333333333,73.06535968741272,0.12056990047427842,0.08118373298601414,0,0.0,0.0,0.0,7.229495801130969,3.4598755095930094,8.461885540691465,7.212232421494037,0.6543374274493242,55,0.9699645313867137,0.31556783633720364,0.3213168447842207,0,0,0.6505050505050504,0.04989983213662237,0.23105581726555594,0.0,0.6505050505050504,0.04989983213662237,0.0,0.000423667151190121,0.0,0.0,7.927272727272728,181,0,12.0,0.75,0.9166666666666666,0.5,0.7,0.451954997844189,1.0,71.02736996981864,0,1
3233478502,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,56,46,1,56,12,11,2.0,1,0.0,0.0,101.35164069338713,0.14817491329442561,0.11261293410376347,11,0.0,0.0,0.0,8.076522776163028,4.02806868751594,9.772435841644437,8.076522776163028,0.6730435646802524,57,1.1946158137078355,0.0556129772759828,0.060270201133713286,0,0,0.6159844054580896,0.059780449331750786,0.26745201528249235,0.0,0.6159844054580896,0.059780449331750786,0.0,0.0009740166560692904,0.0,0.0,6.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6888888888888889,0.32647766684352,0.44999999999999996,69.09290955803151,0,1
3233479511,relay_mid,delayed,consensus_gated,degraded,degraded,full_delivery,baseline,1,57,44,1,57,12,12,2.0,2,0.0,0.0,66.56431104153889,0.09563837793324552,0.07396034560170987,0,0.0,0.0,0.0,8.175163902195935,4.277320285155334,10.873409899117238,8.175163902195935,0.681263658516328,58,1.1344346093371933,0.21298485585266747,0.21510554947274593,0,0,0.6590038314176245,0.05238730063265264,0.24000614943160972,0.0,0.6590038314176245,0.05238730063265264,0.0,0.00040543395337515526,0.0,0.0,6.0,181,0,12.0,1.0,1.0,1.0,0.6833333333333333,0.5652801003034295,1.0,88.84725473758135,1,0
1277301617,relay_mid,delayed,consensus_gated,severe,severe,full_delivery,baseline,1,56,44,1,56,10,11,2.0,2,0.16666666666666666,0.16666666666666666,62.96719006333736,0.09777513984990274,0.06996354451481929,0,0.0,0.0,0.0,8.140661070564473,4.361203158691677,8.884588969535166,8.12878120215219,0.7145503989304608,57,0.8952453108921978,0.07030780724211283,0.07131850026705677,0,0,0.5769980506822613,0.08332077635238211,0.30821143163505854,0.0,0.5769980506822613,0.08332077635238211,0.0,0.0015726097530922754,0.0,0.0,13.333333333333334,181,0,12.0,0.9166666666666666,0.8333333333333334,1.0,0.6888888888888889,0.5555675461368057,1.0,83.80016786813749,0,1
