team,map_mode,map_delay,command_delay,degraded_autonomous,degraded_crowd_vector,degraded_stale_hold,operational_score_autonomous,operational_score_crowd_vector,operational_score_stale_hold,safe_delivery_autonomous,safe_delivery_crowd_vector,safe_delivery_stale_hold,operational_score_crowd_minus_auto,safe_delivery_crowd_minus_auto,degraded_crowd_minus_auto
relay_rich,scout_belief,0,12,0.625,0.5833333333333334,0.375,74.8796122047247,76.14433712483718,78.48919824932318,0.4583333333333333,0.5833333333333334,0.75,1.264724920112485,0.12500000000000006,-0.04166666666666663
relay_rich,scout_belief,12,0,0.875,0.5,0.5,71.17418155531557,76.08248450647936,75.77763784038646,0.3333333333333333,0.625,0.6666666666666666,4.90830295116379,0.2916666666666667,-0.375
relay_rich,scout_belief,12,6,0.75,0.5,0.625,74.77477761641724,75.95193775311918,75.53995105785432,0.5833333333333334,0.625,0.5,1.1771601367019429,0.04166666666666663,-0.25
relay_rich,scout_belief,12,12,0.5833333333333334,0.625,0.5416666666666666,75.22284445423462,75.85371927120978,76.71252087220769,0.5833333333333334,0.5416666666666666,0.5,0.6308748169751652,-0.04166666666666674,0.04166666666666663
relay_rich,scout_belief,24,0,0.75,0.5,0.5416666666666666,73.22024925732,76.05777272060438,76.94985790679435,0.3333333333333333,0.5833333333333334,0.5,2.83752346328437,0.25000000000000006,-0.25
relay_rich,scout_belief,24,6,0.7916666666666666,0.5416666666666666,0.75,73.48227717965825,74.98043279699148,74.40033231483868,0.2916666666666667,0.5833333333333334,0.375,1.498155617333225,0.2916666666666667,-0.25
relay_rich,scout_belief,24,12,0.7916666666666666,0.75,0.75,72.28252935516932,75.44748932735611,74.2945218506868,0.375,0.2916666666666667,0.2916666666666667,3.164959972186793,-0.08333333333333331,-0.04166666666666663
relay_rich,scout_belief,36,0,0.625,0.6666666666666666,0.75,73.64808363003942,73.21288118149842,75.32754298348233,0.4166666666666667,0.375,0.4166666666666667,-0.43520244854100554,-0.041666666666666685,0.04166666666666663
relay_rich,scout_belief,36,6,0.5833333333333334,0.6666666666666666,0.875,73.18226047135089,74.2977159429151,74.0837285760782,0.5,0.5,0.25,1.1154554715642178,0.0,0.08333333333333326
relay_rich,scout_belief,36,12,0.875,0.9166666666666666,0.8333333333333334,71.5499138227879,73.26978449075881,71.9734872889289,0.2916666666666667,0.16666666666666666,0.25,1.719870667970909,-0.12500000000000003,0.04166666666666663
